City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches(last 3hrs),Snow inches(last 3hrs)
97,Nizhniy Kuranakh,RU,2020-01-06 03:06:38,58.84,125.49,15.69,89,100,12.68,light snow,0.0,0.13
98,Port Macquarie,AU,2020-01-06 03:01:52,-31.43,152.91,87.01,61,90,10.29,overcast clouds,0.0,0.0
99,Cape Town,ZA,2020-01-06 03:04:41,-33.93,18.42,63.0,72,40,8.05,scattered clouds,0.0,0.0
100,Fortaleza,BR,2020-01-06 03:03:08,-3.73,-38.52,86.0,74,75,8.05,broken clouds,0.0,0.0
101,Ilulissat,GL,2020-01-06 03:02:49,69.22,-51.1,8.6,65,100,14.99,overcast clouds,0.0,0.0
102,Tual,ID,2020-01-06 03:03:53,-5.67,132.75,84.42,76,76,11.16,broken clouds,0.0,0.0
103,Terrace,CA,2020-01-06 03:06:38,54.52,-128.61,32.0,96,75,8.05,light shower snow,0.0,0.0
104,Busselton,AU,2020-01-06 03:02:53,-33.64,115.35,91.99,12,23,11.43,few clouds,0.0,0.0
105,Erenhot,CN,2020-01-06 03:06:38,43.65,111.97,13.1,80,0,8.5,clear sky,0.0,0.0
106,Mayor Pablo Lagerenza,PY,2020-01-06 03:06:39,-19.93,-60.77,86.43,49,84,12.71,broken clouds,0.0,0.0
107,Gravdal,NO,2020-01-06 03:06:39,59.79,5.78,48.0,93,100,12.75,moderate rain,3.25,0.0
108,Kodiak,US,2020-01-06 03:03:22,39.95,-94.76,37.0,59,1,4.7,clear sky,0.0,0.0
109,Ekhabi,RU,2020-01-06 03:06:39,53.51,142.97,25.0,87,96,14.72,overcast clouds,0.0,0.0
110,Chernyshevskiy,RU,2020-01-06 03:04:05,63.01,112.47,7.0,92,100,11.45,light snow,0.0,0.19
111,Salinas,US,2020-01-06 03:06:39,36.67,-121.66,55.4,76,1,3.36,clear sky,0.0,0.0
112,Mazagao,BR,2020-01-06 03:06:39,-0.12,-51.29,77.0,100,20,3.36,few clouds,0.0,0.0
113,Kaitangata,NZ,2020-01-06 03:02:42,-46.28,169.85,53.01,65,100,18.99,light rain,0.94,0.0
114,Godhra,IN,2020-01-06 03:06:39,22.78,73.62,59.0,72,0,4.7,haze,0.0,0.0
115,Sangar,RU,2020-01-06 03:06:39,63.92,127.47,-5.15,88,99,12.53,overcast clouds,0.0,0.0
116,Stepnyak,KZ,2020-01-06 03:06:40,52.83,70.79,15.53,92,0,7.56,clear sky,0.0,0.0
117,Fort Nelson,CA,2020-01-06 03:06:40,58.81,-122.69,-9.4,69,75,8.05,broken clouds,0.0,0.0
118,Constitucion,MX,2020-01-06 03:06:40,23.99,-104.67,46.4,36,20,3.36,few clouds,0.0,0.0
119,Thinadhoo,MV,2020-01-06 03:03:08,0.53,72.93,83.93,74,88,13.0,overcast clouds,0.0,0.0
120,Lagoa,PT,2020-01-06 03:06:40,37.14,-8.45,51.01,87,0,5.82,clear sky,0.0,0.0
121,Tazovskiy,RU,2020-01-06 03:06:40,67.47,78.7,9.32,91,8,16.42,clear sky,0.0,0.0
122,Chapeco,BR,2020-01-06 03:06:40,-27.1,-52.62,75.0,73,10,9.17,clear sky,0.0,0.0
123,Faanui,PF,2020-01-06 03:06:40,-16.48,-151.75,82.38,72,12,11.03,light rain,0.69,0.0
124,Kapit,MY,2020-01-06 03:06:40,2.02,112.94,86.74,65,99,1.77,overcast clouds,0.0,0.0
125,Ketchikan,US,2020-01-06 03:06:40,55.34,-131.65,33.8,86,75,4.7,broken clouds,0.0,0.0
126,Avera,US,2020-01-06 03:06:40,33.19,-82.53,46.4,49,1,3.36,clear sky,0.0,0.0
127,Glace Bay,CA,2020-01-06 03:06:04,46.2,-59.96,30.99,92,90,35.57,light snow,0.0,0.0
128,Sao Miguel Do Araguaia,BR,2020-01-06 03:06:40,-13.28,-50.16,71.69,98,73,4.16,broken clouds,0.0,0.0
129,Tiksi,RU,2020-01-06 03:03:03,71.64,128.87,-12.57,86,3,13.6,clear sky,0.0,0.0
130,Alakurtti,RU,2020-01-06 03:06:41,66.96,30.34,19.29,96,100,5.88,light snow,0.0,0.44
131,Thompson,CA,2020-01-06 03:02:59,55.74,-97.86,5.0,92,90,8.05,light snow,0.0,0.0
132,Abha,SA,2020-01-06 03:06:41,18.22,42.5,57.2,87,20,6.93,few clouds,0.0,0.0
133,Hasaki,JP,2020-01-06 03:03:38,35.73,140.83,50.0,42,20,13.87,few clouds,0.0,0.0
