City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
151,Muravlenko,RU,2020-01-04 17:56:06,63.79,74.5,18.03,92,100,19.8
152,Wajima,JP,2020-01-04 17:56:06,37.4,136.9,40.51,69,88,22.06
153,Igarka,RU,2020-01-04 17:56:06,67.47,86.57,6.06,94,100,14.16
154,Atkinson,US,2020-01-04 17:56:07,41.42,-90.02,32.0,92,90,14.99
155,Velyka Oleksandrivka,UA,2020-01-04 17:56:07,47.32,33.3,34.0,76,66,7.85
156,Shelton,US,2020-01-04 17:52:25,41.32,-73.09,50.0,100,90,4.7
157,Lazurne,UA,2020-01-04 17:56:08,46.77,34.99,38.08,85,67,6.6
158,Podor,MR,2020-01-04 17:56:08,16.65,-14.96,82.4,14,63,6.93
159,Bambous Virieux,MU,2020-01-04 17:56:08,-20.34,57.76,79.0,94,75,3.36
160,Amnat Charoen,TH,2020-01-04 17:56:08,15.86,104.63,73.0,69,1,11.7
161,Dingzhou,CN,2020-01-04 17:56:09,38.51,115.0,23.0,79,100,4.47
162,Lugo,ES,2020-01-04 17:56:09,43.01,-7.56,50.0,100,0,1.99
163,Charagua,BO,2020-01-04 17:56:09,-19.79,-63.2,86.0,45,40,7.52
164,Grindavik,IS,2020-01-04 17:56:09,63.84,-22.43,39.2,86,75,26.4
165,Saint George,GR,2020-01-04 17:56:10,39.45,22.34,45.0,80,49,4.7
166,Nouna,BF,2020-01-04 17:56:10,12.73,-3.87,74.73,10,15,7.07
167,Qasigiannguit,GL,2020-01-04 17:56:10,68.82,-51.19,15.8,72,75,13.87
168,Atar,MR,2020-01-04 17:56:11,20.52,-13.05,68.99,14,33,13.98
169,Sorata,BO,2020-01-04 17:56:11,-15.77,-68.65,38.97,95,100,3.2
170,Pevek,RU,2020-01-04 17:56:11,69.7,170.27,-5.21,65,0,4.5
171,Warmbad,DE,2020-01-04 17:56:12,50.67,13.08,39.99,93,100,21.92
172,Belyy Yar,RU,2020-01-04 17:56:12,53.6,91.39,14.0,72,100,2.24
173,Hovd,NO,2020-01-04 17:56:12,63.83,10.7,39.0,86,75,25.28
174,Vestmanna,FO,2020-01-04 17:56:12,62.16,-7.17,39.2,93,100,21.92
175,Tiksi,RU,2020-01-04 17:56:13,71.64,128.87,-16.69,84,80,7.99
176,Belaya Gora,RU,2020-01-04 17:56:13,68.54,146.19,-19.55,98,95,0.63
177,Katangli,RU,2020-01-04 17:56:13,51.71,143.23,4.84,88,100,10.56
178,Esperance,AU,2020-01-04 17:56:14,-33.86,121.89,55.4,71,0,8.05
179,Kijang,KR,2020-01-04 17:55:12,35.24,129.21,32.0,58,0,4.7
180,Dawson Creek,CA,2020-01-04 17:56:14,55.76,-120.23,30.2,63,1,18.34
181,Villeta,PY,2020-01-04 17:56:14,-25.51,-57.57,87.8,62,75,9.17
182,Port Elizabeth,US,2020-01-04 17:56:15,39.31,-74.98,59.0,93,90,11.41
183,Odesskoye,RU,2020-01-04 17:56:15,54.21,72.97,24.39,80,100,14.03
184,Jimo,CN,2020-01-04 17:56:15,36.39,120.46,39.0,80,67,6.29
